txn_id,account_id,amount_aud,currency,txn_date,status,channel
TXN-20260517-00705,ACC-000130,14629.01,AUD,2026-05-17,settled,direct_debit
TXN-20260518-00706,ACC-000130,133.3,AUD,2026-05-18,settled,transfer
TXN-20260521-00707,ACC-000287,2088.1,AUD,2026-05-21,settled,card
TXN-20260519-00708,ACC-000162,122.31,AUD,2026-05-19,settled,card
TXN-20260518-00709,ACC-000147,402.17,AUD,2026-05-18,settled,transfer
TXN-20260517-00710,ACC-000476,5.47,AUD,2026-05-17,settled,transfer
TXN-20260517-00711,ACC-000046,96.32,AUD,2026-05-17,settled,direct_debit
TXN-20260520-00712,ACC-000044,6016.67,AUD,2026-05-20,settled,card
TXN-20260521-00713,ACC-000356,2796.1,AUD,2026-05-21,settled,transfer
TXN-20260520-00714,ACC-000110,288.59,AUD,2026-05-20,settled,card
TXN-20260521-00715,ACC-000294,53395.5,AUD,2026-05-21,settled,direct_debit
TXN-20260517-00716,ACC-000442,272.11,AUD,2026-05-17,settled,direct_debit
TXN-20260519-00717,ACC-000464,366.55,AUD,2026-05-19,settled,card
TXN-20260518-00718,ACC-000226,94.46,AUD,2026-05-18,settled,direct_debit
TXN-20260518-00719,ACC-000317,459.82,AUD,2026-05-18,settled,card
TXN-20260518-00720,ACC-000023,9158.32,AUD,2026-05-18,settled,card
TXN-20260521-00721,ACC-000124,552.9,AUD,2026-05-21,settled,card
TXN-20260520-00722,ACC-000248,384.97,AUD,2026-05-20,settled,transfer
TXN-20260518-00723,ACC-000251,225.5,AUD,2026-05-18,pending,direct_debit
TXN-20260517-00724,ACC-000212,6463.21,AUD,2026-05-17,settled,card
TXN-20260521-00725,ACC-000133,127556.5,AUD,2026-05-21,settled,card
TXN-20260518-00726,ACC-000342,282.6,AUD,2026-05-18,settled,card
TXN-20260521-00727,ACC-000080,147318.5,AUD,2026-05-21,settled,card
TXN-20260519-00728,ACC-000241,91.34,AUD,2026-05-19,settled,card
TXN-20260517-00729,ACC-000112,405.78,AUD,2026-05-17,settled,transfer
TXN-20260521-00730,ACC-000045,2091.3,AUD,2026-05-21,settled,transfer
TXN-20260519-00731,ACC-000447,591.37,AUD,2026-05-19,settled,card
TXN-20260518-00732,ACC-000462,350.61,AUD,2026-05-18,settled,card
TXN-20260520-00733,ACC-000229,495.01,AUD,2026-05-20,settled,direct_debit
TXN-20260521-00734,ACC-000455,34216.7,AUD,2026-05-21,settled,card
TXN-20260521-00735,ACC-000118,649.5,AUD,2026-05-21,settled,card
TXN-20260521-00736,ACC-000321,3986.4,AUD,2026-05-21,settled,card
TXN-20260518-00737,ACC-000273,83.1,AUD,2026-05-18,settled,transfer
TXN-20260521-00738,ACC-000276,2313.5,AUD,2026-05-21,settled,transfer
TXN-20260518-00739,ACC-000075,14814.92,AUD,2026-05-18,settled,transfer
TXN-20260520-00740,ACC-000256,2098.04,AUD,2026-05-20,settled,transfer
TXN-20260518-00741,ACC-000073,17.29,AUD,2026-05-18,settled,direct_debit
TXN-20260517-00742,ACC-000413,425.24,AUD,2026-05-17,pending,card
TXN-20260519-00743,ACC-000357,8059.62,AUD,2026-05-19,settled,direct_debit
TXN-20260519-00744,ACC-000268,44.58,AUD,2026-05-19,settled,card
TXN-20260521-00745,ACC-000049,3761.8,AUD,2026-05-21,settled,transfer
TXN-20260517-00746,ACC-000401,13097.89,AUD,2026-05-17,settled,card
TXN-20260519-00747,ACC-000122,364.54,AUD,2026-05-19,pending,card
TXN-20260519-00748,ACC-000194,275.45,AUD,2026-05-19,settled,card
TXN-20260518-00749,ACC-000070,4627.91,AUD,2026-05-18,settled,card
TXN-20260521-00750,ACC-000379,115814.5,AUD,2026-05-21,settled,direct_debit
TXN-20260520-00751,ACC-000297,57.34,AUD,2026-05-20,pending,card
TXN-20260520-00752,ACC-000284,191.27,AUD,2026-05-20,settled,transfer
TXN-20260519-00753,ACC-000309,482.27,AUD,2026-05-19,settled,transfer
TXN-20260519-00754,ACC-000022,439.69,AUD,2026-05-19,settled,direct_debit
TXN-20260517-00755,ACC-000142,278.62,AUD,2026-05-17,pending,transfer
TXN-20260520-00756,ACC-000188,8739.31,AUD,2026-05-20,settled,card
TXN-20260518-00757,ACC-000424,460.93,AUD,2026-05-18,settled,transfer
TXN-20260520-00758,ACC-000214,184.79,AUD,2026-05-20,settled,transfer
TXN-20260520-00759,ACC-000308,328.27,AUD,2026-05-20,settled,direct_debit
TXN-20260519-00760,ACC-000106,422.4,AUD,2026-05-19,settled,card
TXN-20260518-00761,ACC-000332,6379.42,AUD,2026-05-18,settled,transfer
TXN-20260521-00762,ACC-000445,1429.5,AUD,2026-05-21,settled,transfer
TXN-20260520-00763,ACC-000059,62.98,AUD,2026-05-20,settled,card
TXN-20260519-00764,ACC-000327,10726.54,AUD,2026-05-19,settled,card
TXN-20260517-00765,ACC-000257,279.99,AUD,2026-05-17,settled,transfer
TXN-20260517-00766,ACC-000316,62.16,AUD,2026-05-17,settled,card
TXN-20260521-00767,ACC-000387,3981.3,AUD,2026-05-21,settled,transfer
TXN-20260518-00768,ACC-000229,83.84,AUD,2026-05-18,settled,card
TXN-20260521-00769,ACC-000396,72208.3,AUD,2026-05-21,settled,transfer
TXN-20260518-00770,ACC-000144,197.99,AUD,2026-05-18,settled,transfer
TXN-20260517-00771,ACC-000137,163.96,AUD,2026-05-17,settled,card
TXN-20260518-00772,ACC-000013,74.19,AUD,2026-05-18,settled,card
TXN-20260520-00773,ACC-000180,97.89,AUD,2026-05-20,settled,transfer
TXN-20260519-00774,ACC-000432,182.2,AUD,2026-05-19,settled,card
TXN-20260519-00775,ACC-000061,389.98,AUD,2026-05-19,settled,card
TXN-20260518-00776,ACC-000084,164.56,AUD,2026-05-18,pending,card
TXN-20260517-00777,ACC-000038,499.54,AUD,2026-05-17,settled,card
TXN-20260519-00778,ACC-000066,46.95,AUD,2026-05-19,settled,card
TXN-20260517-00779,ACC-000010,18.5,AUD,2026-05-17,settled,card
TXN-20260517-00780,ACC-000216,266.37,AUD,2026-05-17,settled,card
TXN-20260521-00781,ACC-000294,3626.4,AUD,2026-05-21,settled,direct_debit
TXN-20260519-00782,ACC-000200,313.62,AUD,2026-05-19,settled,direct_debit
TXN-20260518-00783,ACC-000065,1171.4,AUD,2026-05-18,settled,direct_debit
TXN-20260518-00784,ACC-000397,65.52,AUD,2026-05-18,settled,transfer
TXN-20260517-00785,ACC-000097,413.14,AUD,2026-05-17,settled,card
TXN-20260520-00786,ACC-000113,128.77,AUD,2026-05-20,settled,card
TXN-20260520-00787,ACC-000101,192.92,AUD,2026-05-20,settled,direct_debit
TXN-20260519-00788,ACC-000480,3488.19,AUD,2026-05-19,settled,transfer
TXN-20260517-00789,ACC-000176,403.47,AUD,2026-05-17,settled,transfer
TXN-20260517-00790,ACC-000252,412.6,AUD,2026-05-17,settled,transfer
TXN-20260517-00791,ACC-000487,247.54,AUD,2026-05-17,settled,transfer
TXN-20260521-00792,ACC-000459,4047.9,AUD,2026-05-21,settled,card
TXN-20260520-00793,ACC-000241,496.05,AUD,2026-05-20,settled,transfer
TXN-20260519-00794,ACC-000381,65.23,AUD,2026-05-19,settled,card
TXN-20260520-00795,ACC-000016,195.98,AUD,2026-05-20,settled,direct_debit
TXN-20260519-00796,ACC-000035,463.32,AUD,2026-05-19,settled,direct_debit
TXN-20260517-00797,ACC-000240,269.88,AUD,2026-05-17,settled,transfer
TXN-20260521-00798,ACC-000180,3581.7,AUD,2026-05-21,settled,transfer
TXN-20260518-00799,ACC-000157,856.73,AUD,2026-05-18,settled,direct_debit
TXN-20260521-00800,ACC-000043,1993.7,AUD,2026-05-21,settled,direct_debit
TXN-20260521-00801,ACC-000160,118369.4,AUD,2026-05-21,settled,transfer
TXN-20260518-00802,ACC-000110,371.38,AUD,2026-05-18,settled,card
TXN-20260518-00803,ACC-000308,467.56,AUD,2026-05-18,pending,transfer
TXN-20260521-00804,ACC-000411,1707.7,AUD,2026-05-21,settled,transfer
TXN-20260517-00805,ACC-000167,344.78,AUD,2026-05-17,pending,direct_debit
TXN-20260519-00806,ACC-000051,321.54,AUD,2026-05-19,settled,card
TXN-20260518-00807,ACC-000475,126.19,AUD,2026-05-18,settled,card
TXN-20260521-00808,ACC-000141,4753.5,AUD,2026-05-21,settled,card
TXN-20260517-00809,ACC-000488,72.28,AUD,2026-05-17,settled,direct_debit
TXN-20260520-00810,ACC-000499,2855.13,AUD,2026-05-20,settled,card
TXN-20260521-00811,ACC-000287,1016.3,AUD,2026-05-21,settled,direct_debit
TXN-20260517-00812,ACC-000360,178.31,AUD,2026-05-17,pending,card
TXN-20260520-00813,ACC-000153,243.45,AUD,2026-05-20,settled,direct_debit
TXN-20260518-00814,ACC-000184,408.17,AUD,2026-05-18,settled,direct_debit
TXN-20260521-00815,ACC-000355,77316.4,AUD,2026-05-21,settled,direct_debit
TXN-20260520-00816,ACC-000469,13725.91,AUD,2026-05-20,settled,card
TXN-20260517-00817,ACC-000070,11750.7,AUD,2026-05-17,settled,card
TXN-20260520-00818,ACC-000490,474.81,AUD,2026-05-20,settled,card
TXN-20260518-00819,ACC-000255,222.4,AUD,2026-05-18,settled,card
TXN-20260521-00820,ACC-000023,2921.1,AUD,2026-05-21,settled,card
TXN-20260518-00821,ACC-000217,365.71,AUD,2026-05-18,settled,card
TXN-20260521-00822,ACC-000354,3802.8,AUD,2026-05-21,settled,direct_debit
TXN-20260520-00823,ACC-000029,148.02,AUD,2026-05-20,settled,card
TXN-20260519-00824,ACC-000174,263.09,AUD,2026-05-19,settled,card
TXN-20260521-00825,ACC-000161,935.9,AUD,2026-05-21,settled,transfer
TXN-20260521-00826,ACC-000320,43040.6,AUD,2026-05-21,settled,card
TXN-20260520-00827,ACC-000133,286.96,AUD,2026-05-20,settled,transfer
TXN-20260517-00828,ACC-000213,298.12,AUD,2026-05-17,settled,card
TXN-20260519-00829,ACC-000136,366.06,AUD,2026-05-19,settled,card
TXN-20260521-00830,ACC-000424,3701.2,AUD,2026-05-21,settled,card
TXN-20260518-00831,ACC-000010,159.71,AUD,2026-05-18,pending,card
TXN-20260520-00832,ACC-000315,334.04,AUD,2026-05-20,settled,direct_debit
TXN-20260517-00833,ACC-000198,11211.17,AUD,2026-05-17,pending,card
TXN-20260517-00834,ACC-000496,413.41,AUD,2026-05-17,settled,transfer
TXN-20260519-00835,ACC-000177,298.94,AUD,2026-05-19,settled,transfer
TXN-20260518-00836,ACC-000214,382.67,AUD,2026-05-18,pending,transfer
TXN-20260517-00837,ACC-000262,476.73,AUD,2026-05-17,settled,transfer
TXN-20260517-00838,ACC-000447,190.7,AUD,2026-05-17,settled,direct_debit
TXN-20260520-00839,ACC-000488,310.14,AUD,2026-05-20,settled,card
TXN-20260521-00840,ACC-000438,2588.1,AUD,2026-05-21,settled,card
TXN-20260519-00841,ACC-000386,376.57,AUD,2026-05-19,settled,transfer
TXN-20260520-00842,ACC-000015,308.54,AUD,2026-05-20,settled,card
TXN-20260517-00843,ACC-000026,396.65,AUD,2026-05-17,settled,direct_debit
TXN-20260517-00844,ACC-000360,240.14,AUD,2026-05-17,settled,direct_debit
TXN-20260519-00845,ACC-000244,462.6,AUD,2026-05-19,settled,card
TXN-20260517-00846,ACC-000423,246.51,AUD,2026-05-17,settled,transfer
TXN-20260521-00847,ACC-000282,1971.4,AUD,2026-05-21,settled,card
TXN-20260517-00848,ACC-000405,60.59,AUD,2026-05-17,settled,transfer
TXN-20260517-00849,ACC-000371,324.37,AUD,2026-05-17,settled,card
TXN-20260517-00850,ACC-000094,13197.65,AUD,2026-05-17,settled,transfer
TXN-20260520-00851,ACC-000303,247.04,AUD,2026-05-20,settled,card
TXN-20260521-00852,ACC-000451,557.8,AUD,2026-05-21,settled,card
TXN-20260517-00853,ACC-000095,60.3,AUD,2026-05-17,settled,direct_debit
TXN-20260521-00854,ACC-000111,83185.2,AUD,2026-05-21,settled,transfer
TXN-20260521-00855,ACC-000457,133762.6,AUD,2026-05-21,settled,card
TXN-20260518-00856,ACC-000016,264.02,AUD,2026-05-18,settled,card
TXN-20260519-00857,ACC-000197,30.1,AUD,2026-05-19,settled,card
TXN-20260521-00858,ACC-000210,1427.5,AUD,2026-05-21,settled,transfer
TXN-20260517-00859,ACC-000296,12541.96,AUD,2026-05-17,settled,transfer
TXN-20260518-00860,ACC-000014,365.83,AUD,2026-05-18,settled,card
TXN-20260521-00861,ACC-000248,141835.7,AUD,2026-05-21,settled,card
TXN-20260518-00862,ACC-000408,35.46,AUD,2026-05-18,settled,transfer
TXN-20260518-00863,ACC-000202,217.33,AUD,2026-05-18,settled,card
TXN-20260517-00864,ACC-000304,14851.64,AUD,2026-05-17,settled,card
TXN-20260519-00865,ACC-000244,151.96,AUD,2026-05-19,settled,direct_debit
TXN-20260518-00866,ACC-000212,69.02,AUD,2026-05-18,settled,transfer
TXN-20260521-00867,ACC-000271,4312.0,AUD,2026-05-21,settled,transfer
TXN-20260521-00868,ACC-000263,87954.5,AUD,2026-05-21,pending,card
TXN-20260521-00869,ACC-000219,104928.2,AUD,2026-05-21,settled,direct_debit
TXN-20260519-00870,ACC-000192,357.95,AUD,2026-05-19,settled,card
TXN-20260518-00871,ACC-000377,321.95,AUD,2026-05-18,settled,transfer
TXN-20260518-00872,ACC-000106,209.51,AUD,2026-05-18,settled,transfer
TXN-20260519-00873,ACC-000022,167.92,AUD,2026-05-19,settled,transfer
TXN-20260521-00874,ACC-000412,2160.8,AUD,2026-05-21,settled,card
TXN-20260519-00875,ACC-000080,5.88,AUD,2026-05-19,settled,direct_debit
TXN-20260517-00876,ACC-000275,13785.78,AUD,2026-05-17,settled,card
TXN-20260520-00877,ACC-000250,30.56,AUD,2026-05-20,settled,transfer
TXN-20260519-00878,ACC-000042,109.59,AUD,2026-05-19,settled,transfer
TXN-20260519-00879,ACC-000137,2130.67,AUD,2026-05-19,settled,card
TXN-20260517-00880,ACC-000043,1594.85,AUD,2026-05-17,settled,card
TXN-20260519-00881,ACC-000071,11062.15,AUD,2026-05-19,settled,direct_debit
TXN-20260521-00882,ACC-000131,2946.4,AUD,2026-05-21,settled,direct_debit
TXN-20260518-00883,ACC-000259,159.9,AUD,2026-05-18,settled,transfer
TXN-20260517-00884,ACC-000172,497.57,AUD,2026-05-17,settled,transfer
TXN-20260520-00885,ACC-000061,331.09,AUD,2026-05-20,settled,card
TXN-20260520-00886,ACC-000272,8745.88,AUD,2026-05-20,settled,card
TXN-20260519-00887,ACC-000170,401.14,AUD,2026-05-19,settled,direct_debit
TXN-20260519-00888,ACC-000445,402.67,AUD,2026-05-19,settled,transfer
TXN-20260521-00889,ACC-000258,3871.6,AUD,2026-05-21,settled,card
TXN-20260518-00890,ACC-000298,4161.63,AUD,2026-05-18,settled,card
TXN-20260521-00891,ACC-000125,4685.3,AUD,2026-05-21,settled,card
TXN-20260518-00892,ACC-000499,1572.37,AUD,2026-05-18,settled,direct_debit
TXN-20260519-00893,ACC-000018,176.51,AUD,2026-05-19,settled,card
TXN-20260520-00894,ACC-000178,244.93,AUD,2026-05-20,settled,transfer
TXN-20260517-00895,ACC-000014,219.69,AUD,2026-05-17,settled,card
TXN-20260519-00896,ACC-000483,10239.48,AUD,2026-05-19,settled,direct_debit
TXN-20260519-00897,ACC-000105,140.65,AUD,2026-05-19,settled,card
TXN-20260517-00898,ACC-000496,82.87,AUD,2026-05-17,settled,transfer
TXN-20260519-00899,ACC-000274,255.13,AUD,2026-05-19,settled,card
TXN-20260517-00900,ACC-000312,348.56,AUD,2026-05-17,settled,transfer
TXN-20260518-00901,ACC-000273,31.53,AUD,2026-05-18,settled,direct_debit
TXN-20260520-00902,ACC-000186,199.86,AUD,2026-05-20,settled,transfer
TXN-20260518-00903,ACC-000361,411.57,AUD,2026-05-18,settled,transfer
TXN-20260517-00904,ACC-000392,224.36,AUD,2026-05-17,settled,transfer
TXN-20260518-00905,ACC-000259,8850.03,AUD,2026-05-18,settled,transfer
TXN-20260519-00906,ACC-000237,423.89,AUD,2026-05-19,settled,card
TXN-20260518-00907,ACC-000093,160.93,AUD,2026-05-18,pending,card
TXN-20260517-00908,ACC-000141,322.64,AUD,2026-05-17,settled,transfer
TXN-20260520-00909,ACC-000459,47.56,AUD,2026-05-20,settled,transfer
TXN-20260518-00910,ACC-000327,2135.94,AUD,2026-05-18,settled,card
TXN-20260518-00911,ACC-000327,1003.03,AUD,2026-05-18,settled,direct_debit
TXN-20260521-00912,ACC-000205,1027.8,AUD,2026-05-21,settled,card
TXN-20260519-00913,ACC-000383,4580.52,AUD,2026-05-19,settled,direct_debit
TXN-20260520-00914,ACC-000102,242.43,AUD,2026-05-20,settled,card
TXN-20260520-00915,ACC-000133,425.6,AUD,2026-05-20,settled,direct_debit
TXN-20260518-00916,ACC-000124,284.78,AUD,2026-05-18,settled,card
TXN-20260520-00917,ACC-000490,383.23,AUD,2026-05-20,settled,card
TXN-20260518-00918,ACC-000385,173.54,AUD,2026-05-18,settled,direct_debit
TXN-20260519-00919,ACC-000397,107.58,AUD,2026-05-19,settled,card
TXN-20260517-00920,ACC-000356,247.53,AUD,2026-05-17,settled,card
TXN-20260519-00921,ACC-000385,8313.32,AUD,2026-05-19,pending,transfer
TXN-20260518-00922,ACC-000211,81.59,AUD,2026-05-18,settled,card
TXN-20260520-00923,ACC-000175,30.76,AUD,2026-05-20,settled,card
TXN-20260518-00924,ACC-000195,318.52,AUD,2026-05-18,settled,card
TXN-20260517-00925,ACC-000440,19.31,AUD,2026-05-17,settled,card
TXN-20260521-00926,ACC-000272,3198.5,AUD,2026-05-21,settled,card
TXN-20260518-00927,ACC-000431,5680.57,AUD,2026-05-18,settled,card
TXN-20260519-00928,ACC-000213,175.15,AUD,2026-05-19,settled,card
TXN-20260518-00929,ACC-000362,6411.5,AUD,2026-05-18,settled,card
TXN-20260517-00930,ACC-000400,350.34,AUD,2026-05-17,settled,transfer
TXN-20260520-00931,ACC-000318,106.73,AUD,2026-05-20,settled,transfer
TXN-20260520-00932,ACC-000132,160.62,AUD,2026-05-20,settled,card
TXN-20260517-00933,ACC-000240,468.05,AUD,2026-05-17,settled,transfer
TXN-20260519-00934,ACC-000442,330.98,AUD,2026-05-19,settled,transfer
TXN-20260517-00935,ACC-000005,342.0,AUD,2026-05-17,settled,card
TXN-20260518-00936,ACC-000038,126.27,AUD,2026-05-18,settled,direct_debit
TXN-20260520-00937,ACC-000377,496.75,AUD,2026-05-20,settled,transfer
TXN-20260521-00938,ACC-000032,2112.4,AUD,2026-05-21,settled,card
TXN-20260517-00939,ACC-000317,159.42,AUD,2026-05-17,settled,transfer
TXN-20260521-00940,ACC-000067,33083.7,AUD,2026-05-21,settled,transfer
TXN-20260521-00941,ACC-000477,4286.9,AUD,2026-05-21,settled,card
TXN-20260518-00942,ACC-000458,383.89,AUD,2026-05-18,settled,transfer
TXN-20260520-00943,ACC-000191,478.23,AUD,2026-05-20,settled,transfer
TXN-20260519-00944,ACC-000487,323.65,AUD,2026-05-19,settled,card
TXN-20260517-00945,ACC-000407,492.5,AUD,2026-05-17,settled,transfer
TXN-20260518-00946,ACC-000129,457.01,AUD,2026-05-18,settled,card
TXN-20260520-00947,ACC-000199,242.01,AUD,2026-05-20,settled,transfer
TXN-20260519-00948,ACC-000035,468.15,AUD,2026-05-19,settled,card
TXN-20260520-00949,ACC-000330,126.25,AUD,2026-05-20,settled,card
TXN-20260520-00950,ACC-000433,212.25,AUD,2026-05-20,settled,card
TXN-20260517-00951,ACC-000169,317.11,AUD,2026-05-17,settled,card
TXN-20260517-00952,ACC-000263,266.49,AUD,2026-05-17,settled,transfer
TXN-20260521-00953,ACC-000039,114620.5,AUD,2026-05-21,settled,transfer
TXN-20260520-00954,ACC-000394,251.27,AUD,2026-05-20,settled,direct_debit
TXN-20260517-00955,ACC-000117,212.35,AUD,2026-05-17,settled,card
TXN-20260519-00956,ACC-000359,443.44,AUD,2026-05-19,settled,card
TXN-20260520-00957,ACC-000400,368.73,AUD,2026-05-20,settled,transfer
TXN-20260521-00958,ACC-000166,2288.2,AUD,2026-05-21,settled,transfer
TXN-20260519-00959,ACC-000144,254.92,AUD,2026-05-19,settled,card
TXN-20260519-00960,ACC-000215,333.66,AUD,2026-05-19,settled,transfer
TXN-20260520-00961,ACC-000434,467.05,AUD,2026-05-20,settled,card
TXN-20260517-00962,ACC-000462,8546.68,AUD,2026-05-17,settled,transfer
TXN-20260517-00963,ACC-000430,333.65,AUD,2026-05-17,settled,card
TXN-20260518-00964,ACC-000457,223.88,AUD,2026-05-18,settled,direct_debit
TXN-20260517-00965,ACC-000322,11289.04,AUD,2026-05-17,settled,direct_debit
TXN-20260521-00966,ACC-000310,1013.4,AUD,2026-05-21,settled,direct_debit
TXN-20260517-00967,ACC-000134,189.14,AUD,2026-05-17,settled,card
TXN-20260519-00968,ACC-000347,227.98,AUD,2026-05-19,settled,card
TXN-20260519-00969,ACC-000128,32.0,AUD,2026-05-19,settled,card
TXN-20260520-00970,ACC-000402,185.01,AUD,2026-05-20,settled,card
TXN-20260518-00971,ACC-000368,461.38,AUD,2026-05-18,settled,transfer
TXN-20260521-00972,ACC-000344,4291.3,AUD,2026-05-21,settled,transfer
TXN-20260519-00973,ACC-000432,38.98,AUD,2026-05-19,settled,transfer
TXN-20260518-00974,ACC-000024,264.06,AUD,2026-05-18,settled,card
TXN-20260521-00975,ACC-000244,4786.3,AUD,2026-05-21,settled,transfer
TXN-20260518-00976,ACC-000200,13821.14,AUD,2026-05-18,settled,transfer
TXN-20260519-00977,ACC-000129,390.16,AUD,2026-05-19,settled,direct_debit
TXN-20260519-00978,ACC-000088,135.68,AUD,2026-05-19,settled,transfer
TXN-20260520-00979,ACC-000166,462.09,AUD,2026-05-20,settled,card
TXN-20260518-00980,ACC-000354,462.87,AUD,2026-05-18,settled,card
TXN-20260519-00981,ACC-000212,10952.56,AUD,2026-05-19,settled,direct_debit
TXN-20260519-00982,ACC-000338,422.86,AUD,2026-05-19,settled,card
TXN-20260520-00983,ACC-000366,289.02,AUD,2026-05-20,settled,card
TXN-20260521-00984,ACC-000452,2170.6,AUD,2026-05-21,settled,card
TXN-20260521-00985,ACC-000073,3022.8,AUD,2026-05-21,settled,transfer
TXN-20260519-00986,ACC-000494,331.05,AUD,2026-05-19,pending,card
TXN-20260517-00987,ACC-000205,481.41,AUD,2026-05-17,settled,card
TXN-20260519-00988,ACC-000141,174.62,AUD,2026-05-19,settled,card
TXN-20260518-00989,ACC-000291,204.95,AUD,2026-05-18,settled,transfer
TXN-20260519-00990,ACC-000298,286.62,AUD,2026-05-19,settled,transfer
TXN-20260518-00991,ACC-000388,467.87,AUD,2026-05-18,settled,card
TXN-20260519-00992,ACC-000187,346.04,AUD,2026-05-19,settled,transfer
TXN-20260517-00993,ACC-000385,306.14,AUD,2026-05-17,settled,card
TXN-20260518-00994,ACC-000317,284.32,AUD,2026-05-18,settled,card
TXN-20260518-00995,ACC-000044,437.06,AUD,2026-05-18,settled,card
TXN-20260520-00996,ACC-000272,8039.43,AUD,2026-05-20,settled,direct_debit
TXN-20260520-00997,ACC-000197,215.27,AUD,2026-05-20,settled,card
TXN-20260517-00998,ACC-000341,353.31,AUD,2026-05-17,settled,transfer
TXN-20260520-00999,ACC-000121,232.34,AUD,2026-05-20,settled,card
TXN-20260521-01000,ACC-000354,829.3,AUD,2026-05-21,settled,card
TXN-20260517-01001,ACC-000306,73.98,AUD,2026-05-17,settled,direct_debit
TXN-20260518-01002,ACC-000076,353.96,AUD,2026-05-18,pending,transfer
TXN-20260521-01003,ACC-000387,257.0,AUD,2026-05-21,settled,transfer
TXN-20260518-01004,ACC-000319,169.77,AUD,2026-05-18,settled,transfer
TXN-20260520-01005,ACC-000012,47.47,AUD,2026-05-20,settled,card
TXN-20260521-01006,ACC-000201,3308.7,AUD,2026-05-21,settled,transfer
TXN-20260518-01007,ACC-000163,4759.79,AUD,2026-05-18,settled,card
TXN-20260521-01008,ACC-000373,1262.7,AUD,2026-05-21,settled,card
TXN-20260521-01009,ACC-000305,72407.5,AUD,2026-05-21,settled,card
TXN-20260517-01010,ACC-000060,319.47,AUD,2026-05-17,settled,card
TXN-20260517-01011,ACC-000115,11064.49,AUD,2026-05-17,settled,direct_debit
TXN-20260517-01012,ACC-000246,398.23,AUD,2026-05-17,settled,direct_debit
TXN-20260520-01013,ACC-000225,225.16,AUD,2026-05-20,settled,card
TXN-20260517-01014,ACC-000425,472.95,AUD,2026-05-17,settled,transfer
TXN-20260521-01015,ACC-000500,4809.0,AUD,2026-05-21,settled,card
TXN-20260518-01016,ACC-000386,454.93,AUD,2026-05-18,settled,card
TXN-20260520-01017,ACC-000312,2467.18,AUD,2026-05-20,settled,direct_debit
TXN-20260520-01018,ACC-000497,498.64,AUD,2026-05-20,settled,card
TXN-20260519-01019,ACC-000199,5219.0,AUD,2026-05-19,settled,transfer
TXN-20260518-01020,ACC-000184,357.87,AUD,2026-05-18,settled,transfer
TXN-20260520-01021,ACC-000031,355.5,AUD,2026-05-20,settled,card
TXN-20260521-01022,ACC-000486,38400.3,AUD,2026-05-21,settled,transfer
TXN-20260521-01023,ACC-000198,465.6,AUD,2026-05-21,settled,direct_debit
TXN-20260521-01024,ACC-000488,1698.4,AUD,2026-05-21,settled,card
TXN-20260517-01025,ACC-000360,224.58,AUD,2026-05-17,settled,card
TXN-20260521-01026,ACC-000349,3043.3,AUD,2026-05-21,settled,card
TXN-20260519-01027,ACC-000361,13865.01,AUD,2026-05-19,settled,transfer
TXN-20260517-01028,ACC-000498,55.87,AUD,2026-05-17,settled,transfer
TXN-20260521-01029,ACC-000147,24270.4,AUD,2026-05-21,settled,transfer
TXN-20260521-01030,ACC-000368,1170.6,AUD,2026-05-21,settled,card
TXN-20260520-01031,ACC-000176,242.54,AUD,2026-05-20,settled,transfer
TXN-20260521-01032,ACC-000130,47125.6,AUD,2026-05-21,settled,transfer
TXN-20260518-01033,ACC-000104,398.27,AUD,2026-05-18,settled,transfer
TXN-20260519-01034,ACC-000092,282.38,AUD,2026-05-19,settled,card
TXN-20260521-01035,ACC-000134,505.9,AUD,2026-05-21,settled,transfer
TXN-20260521-01036,ACC-000378,4167.7,AUD,2026-05-21,pending,direct_debit
TXN-20260521-01037,ACC-000094,2859.3,AUD,2026-05-21,settled,transfer
TXN-20260520-01038,ACC-000354,11858.86,AUD,2026-05-20,settled,card
TXN-20260521-01039,ACC-000337,30611.3,AUD,2026-05-21,settled,card
TXN-20260521-01040,ACC-000160,2305.4,AUD,2026-05-21,settled,card
TXN-20260520-01041,ACC-000188,8077.44,AUD,2026-05-20,settled,card
TXN-20260519-01042,ACC-000482,3202.51,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01043,ACC-000241,9442.55,AUD,2026-05-20,settled,card
TXN-20260519-01044,ACC-000385,287.73,AUD,2026-05-19,settled,card
TXN-20260521-01045,ACC-000142,2116.8,AUD,2026-05-21,settled,card
TXN-20260521-01046,ACC-000136,3028.9,AUD,2026-05-21,settled,direct_debit
TXN-20260518-01047,ACC-000033,52.16,AUD,2026-05-18,settled,transfer
TXN-20260519-01048,ACC-000068,11058.18,AUD,2026-05-19,settled,transfer
TXN-20260519-01049,ACC-000224,459.57,AUD,2026-05-19,settled,direct_debit
TXN-20260517-01050,ACC-000140,371.83,AUD,2026-05-17,settled,transfer
TXN-20260521-01051,ACC-000302,2751.9,AUD,2026-05-21,settled,card
TXN-20260520-01052,ACC-000015,452.78,AUD,2026-05-20,settled,card
TXN-20260521-01053,ACC-000252,1384.8,AUD,2026-05-21,settled,transfer
TXN-20260517-01054,ACC-000458,328.21,AUD,2026-05-17,settled,transfer
TXN-20260518-01055,ACC-000158,257.79,AUD,2026-05-18,settled,card
